summary_date,site,no2_davg,name,obs_count,units 
2010-09-01,3126,0.006,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2010-09-01,3658,0.015,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-09-01,2923,0.027,Barstow,23,Parts Per Million ( ppm ) 
2010-09-01,3215,0.003,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2010-09-01,3500,0.024,Victorville-14306 Park Avenue,21,Parts Per Million ( ppm ) 
2010-09-01,3203,0.033,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2010-09-01,3183,0.009,Rosarito,23,Parts Per Million ( ppm ) 
2010-09-01,3255,0.030,Tecate-Paseo Morelos,20,Parts Per Million ( ppm ) 
2010-09-01,3138,0.013,Tijuana-ITT,21,Parts Per Million ( ppm ) 
2010-09-01,3141,0.018,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2010-09-01,3716,0.002,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2010-09-01,3489,0.012,Salinas-High School,24,Parts Per Million ( ppm ) 
2010-09-01,2329,0.003,Davenport,23,Parts Per Million ( ppm ) 
2010-09-01,2484,0.033,Azusa,23,Parts Per Million ( ppm ) 
2010-09-01,2492,0.037,Burbank-W Palm Avenue,21,Parts Per Million ( ppm ) 
2010-09-01,3743,0.016,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2010-09-01,2849,0.029,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2010-09-01,3774,0.023,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2010-09-01,2899,0.034,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2010-09-01,3683,0.002,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2010-09-01,2429,0.021,North Long Beach,23,Parts Per Million ( ppm ) 
2010-09-01,2160,0.033,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2010-09-01,2898,0.046,Pomona,24,Parts Per Million ( ppm ) 
2010-09-01,2420,0.027,Reseda,23,Parts Per Million ( ppm ) 
2010-09-01,3502,0.022,Santa Clarita,22,Parts Per Million ( ppm ) 
2010-09-01,2494,0.010,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2010-09-01,3674,0.023,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2010-09-01,2937,0.009,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2010-09-01,3168,0.020,Banning Airport,23,Parts Per Million ( ppm ) 
2010-09-01,2943,0.018,Lake Elsinore-W Flint Street,18,Parts Per Million ( ppm ) 
2010-09-01,3747,0.028,Mira Loma-10551 Bellegrave,22,Parts Per Million ( ppm ) 
2010-09-01,2333,0.028,Riverside-Magnolia,22,Parts Per Million ( ppm ) 
2010-09-01,2266,0.037,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2010-09-01,2221,0.032,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2010-09-01,2485,0.032,Upland,23,Parts Per Million ( ppm ) 
2010-09-01,2965,0.012,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2010-09-01,2321,0.004,Morro Bay,23,Parts Per Million ( ppm ) 
2010-09-01,3251,0.008,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2010-09-01,3003,0.003,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2010-09-01,2008,0.005,El Capitan Beach,23,Parts Per Million ( ppm ) 
2010-09-01,2954,0.007,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2010-09-01,3153,0.008,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2010-09-01,3101,0.005,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2010-09-01,2992,0.003,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2010-09-01,2360,0.005,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2010-09-01,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2010-09-01,3665,0.009,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2010-09-01,3486,0.012,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2010-09-01,3023,0.001,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2010-09-01,2991,0.010,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2010-09-01,2880,0.014,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2010-09-01,2460,0.010,Alpine-Victoria Drive,24,Parts Per Million ( ppm ) 
2010-09-01,3198,0.007,Camp Pendleton,23,Parts Per Million ( ppm ) 
2010-09-01,2589,0.012,Chula Vista,22,Parts Per Million ( ppm ) 
2010-09-01,2327,0.015,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2010-09-01,2263,0.016,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2010-09-01,3690,0.012,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2010-09-01,2040,0.012,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2010-09-01,3727,0.020,Berkeley-6th Street,19,Parts Per Million ( ppm ) 
2010-09-01,2293,0.024,Fremont-Chapel Way,19,Parts Per Million ( ppm ) 
2010-09-01,3490,0.017,Livermore-793 Rincon Avenue,19,Parts Per Million ( ppm ) 
2010-09-01,3247,0.023,Oakland-9925 International Blvd,19,Parts Per Million ( ppm ) 
2010-09-01,2804,0.008,Bethel Island Road,19,Parts Per Million ( ppm ) 
2010-09-01,2831,0.008,Concord-2956-A Treat Blvd,19,Parts Per Million ( ppm ) 
2010-09-01,3668,0.019,San Pablo-Rumrill Blvd,19,Parts Per Million ( ppm ) 
2010-09-01,2622,0.016,San Rafael,19,Parts Per Million ( ppm ) 
2010-09-01,2655,0.012,Napa-Jefferson Avenue,19,Parts Per Million ( ppm ) 
2010-09-01,2373,0.025,San Francisco-Arkansas Street,19,Parts Per Million ( ppm ) 
2010-09-01,2125,0.019,Redwood City,19,Parts Per Million ( ppm ) 
2010-09-01,3770,0.010,Cupertino-22601 Voss Ave,19,Parts Per Million ( ppm ) 
2010-09-01,3661,0.024,San Jose-Jackson Street,19,Parts Per Million ( ppm ) 
2010-09-01,2410,0.017,Vallejo-304 Tuolumne Street,19,Parts Per Million ( ppm ) 
2010-09-01,2105,0.012,Santa Rosa-5th Street,19,Parts Per Million ( ppm ) 
2010-09-01,3026,0.014,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2010-09-01,3009,0.019,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2010-09-01,2013,0.021,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2010-09-01,2844,0.009,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2010-09-01,2114,0.011,Parlier,22,Parts Per Million ( ppm ) 
2010-09-01,2941,0.007,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2010-09-01,3146,0.020,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2010-09-01,2312,0.005,Edison,22,Parts Per Million ( ppm ) 
2010-09-01,2981,0.018,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2010-09-01,3211,0.012,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2010-09-01,3022,0.015,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2010-09-01,2094,0.025,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2010-09-01,3696,0.006,Tracy-Airport,21,Parts Per Million ( ppm ) 
2010-09-01,2996,0.018,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2010-09-01,2032,0.016,Visalia-N Church Street,22,Parts Per Million ( ppm ) 
2010-09-01,3135,0.022,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2010-09-01,2551,0.003,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2010-09-01,2199,0.010,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2010-09-01,2115,0.009,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2010-09-01,2956,0.015,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2010-09-01,2977,0.010,Elk Grove-Bruceville Road,24,Parts Per Million ( ppm ) 
2010-09-01,3187,0.003,Folsom-Natoma Street,24,Parts Per Million ( ppm ) 
2010-09-01,2123,0.013,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
