summary_date,site,no_davg,name,obs_count,units 
2002-03-08,2948,0.007,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2002-03-08,3487,0.003,Echo Summit,23,Parts Per Million ( ppm ) 
2002-03-08,3121,0.003,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2002-03-08,3658,0.003,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2002-03-08,2923,0.006,Barstow,22,Parts Per Million ( ppm ) 
2002-03-08,3215,0.002,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2002-03-08,3203,0.046,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2002-03-08,3185,0.034,Mexicali-ITM,21,Parts Per Million ( ppm ) 
2002-03-08,3183,0.006,Rosarito,23,Parts Per Million ( ppm ) 
2002-03-08,3178,0.010,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2002-03-08,3489,0.005,Salinas-High School,24,Parts Per Million ( ppm ) 
2002-03-08,2329,0.003,Davenport,24,Parts Per Million ( ppm ) 
2002-03-08,2484,0.006,Azusa,23,Parts Per Million ( ppm ) 
2002-03-08,2492,0.019,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,2849,0.002,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2002-03-08,2045,0.021,Hawthorne,23,Parts Per Million ( ppm ) 
2002-03-08,3508,0.027,Los Angeles-651 Mott Street,23,Parts Per Million ( ppm ) 
2002-03-08,2899,0.025,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2002-03-08,2583,0.043,Lynwood,23,Parts Per Million ( ppm ) 
2002-03-08,2429,0.024,North Long Beach,23,Parts Per Million ( ppm ) 
2002-03-08,2160,0.012,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,2166,0.028,Pico Rivera,23,Parts Per Million ( ppm ) 
2002-03-08,2898,0.013,Pomona,23,Parts Per Million ( ppm ) 
2002-03-08,2420,0.006,Reseda,23,Parts Per Million ( ppm ) 
2002-03-08,3502,0.008,Santa Clarita,23,Parts Per Million ( ppm ) 
2002-03-08,2494,0.029,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2002-03-08,3509,0.016,Wilmington-1115 N.Mahar Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,3674,0.014,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2002-03-08,2937,0.005,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2002-03-08,2249,0.015,La Habra,23,Parts Per Million ( ppm ) 
2002-03-08,3168,0.014,Banning Airport,18,Parts Per Million ( ppm ) 
2002-03-08,2943,0.002,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2002-03-08,2596,0.011,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2002-03-08,2266,0.013,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2002-03-08,2221,0.009,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2002-03-08,2485,0.009,Upland,23,Parts Per Million ( ppm ) 
2002-03-08,2965,0.002,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,2671,0.003,Grover City-Lesage Drive,20,Parts Per Million ( ppm ) 
2002-03-08,2321,0.005,Morro Bay,23,Parts Per Million ( ppm ) 
2002-03-08,3251,0.003,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2002-03-08,2709,0.002,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2002-03-08,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2002-03-08,2008,0.002,El Capitan Beach,23,Parts Per Million ( ppm ) 
2002-03-08,2954,0.003,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2002-03-08,3153,0.001,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2002-03-08,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2002-03-08,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2002-03-08,2360,0.003,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2002-03-08,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2002-03-08,3486,0.004,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2002-03-08,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2002-03-08,2991,0.003,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2002-03-08,3172,0.001,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,2880,0.006,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2002-03-08,2984,0.002,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2002-03-08,2088,0.008,Ventura-Emma Wood State Beach,23,Parts Per Million ( ppm ) 
2002-03-08,2460,0.003,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2002-03-08,3198,0.008,Camp Pendleton,24,Parts Per Million ( ppm ) 
2002-03-08,2589,0.006,Chula Vista,22,Parts Per Million ( ppm ) 
2002-03-08,2327,0.002,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,2263,0.006,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2002-03-08,2933,0.010,Otay Mesa-Paseo International,21,Parts Per Million ( ppm ) 
2002-03-08,2964,0.019,San Diego-12th Avenue,22,Parts Per Million ( ppm ) 
2002-03-08,3490,0.031,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,3659,0.021,Oakland-6701 International Blvd,23,Parts Per Million ( ppm ) 
2002-03-08,2804,0.005,Bethel Island Road,22,Parts Per Million ( ppm ) 
2002-03-08,2831,0.013,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2002-03-08,3660,0.005,Crockett-1098 Pomona Street,23,Parts Per Million ( ppm ) 
2002-03-08,2102,0.019,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2002-03-08,3207,0.009,San Pablo-El Portal,23,Parts Per Million ( ppm ) 
2002-03-08,2622,0.019,San Rafael,23,Parts Per Million ( ppm ) 
2002-03-08,2655,0.016,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,2373,0.010,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2002-03-08,2125,0.016,Redwood City,23,Parts Per Million ( ppm ) 
2002-03-08,2413,0.027,San Jose-4th Street,23,Parts Per Million ( ppm ) 
2002-03-08,2410,0.027,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2002-03-08,2105,0.005,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2002-03-08,3026,0.007,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,3009,0.009,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2002-03-08,2013,0.012,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2002-03-08,2844,0.001,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2002-03-08,2114,0.001,Parlier,23,Parts Per Million ( ppm ) 
2002-03-08,2941,0.002,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2002-03-08,3146,0.010,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,3145,0.013,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2002-03-08,2312,0.003,Edison,23,Parts Per Million ( ppm ) 
2002-03-08,2772,0.001,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2002-03-08,2981,0.008,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2002-03-08,3129,0.006,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2002-03-08,3211,0.005,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2002-03-08,3022,0.004,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2002-03-08,2094,0.035,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2002-03-08,3159,0.004,Tracy-24371 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2002-03-08,2833,0.024,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2002-03-08,2996,0.019,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2002-03-08,2032,0.011,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2002-03-08,3173,0.005,Calexico-East,23,Parts Per Million ( ppm ) 
2002-03-08,3135,0.009,Calexico-Ethel Street,22,Parts Per Million ( ppm ) 
2002-03-08,2551,0.008,El Centro-9th Street,23,Parts Per Million ( ppm ) 
